,Children,Bandwidth_GB_Year,Age,Tenure,MonthlyCharge
3120,3,1301.156073,45,6.693474,129.9598
9022,6,4042.614652,63,44.46693,147.4738
731,0,890.4483344,36,7.439569893,125.007314
3406,4,1080.503708,26,7.348696,149.9621
2339,1,465.629346,83,3.199682,162.4713
5967,4,4284.947558,85,47.22872,172.4555
6580,9,4680.412054,88,52.29776,149.9483
2565,1,954.2700173,87,9.817033,127.4887
7726,1,6119.953747,83,67.50861,262.6106
7820,0,5619.82827,26,64.58418,169.9378
6713,4,5331.272303,40,59.10465,127.4586
6995,2,6194.160429,47,70.8043,202.4433
6942,3,4597.940128,78,52.27007,140.0342
7794,4,5374.093177,34,59.36326,149.9845
8975,1,5060.75166,36,56.71742,172.4441
1255,8,1964.775503,51,14.96367107,104.964303
2104,0,1571.238893,57,13.0511,240.1149
6734,1,6239.568854,66,66.43277,172.4404
9778,3,4779.865673,72,50.09011,139.9512
6224,0,5976.368221,65,60.43351,202.65
9150,0,5713.631544,54,59.40499,154.9755
4994,1,1599.244733,82,14.67731,152.509
8969,2,4927.588244,29,50.3804,200.1465
6839,0,5430.296923,85,67.675,92.48802
5057,3,5179.612997,35,60.56995,127.482
5846,1,6017.868507,57,69.09557,149.9913
4434,2,1225.408596,32,4.023413,184.9496
3484,0,2573.594199,86,27.44938,204.9634
9493,0,4752.863118,72,55.74944,147.4738
5318,1,4918.504071,68,58.42415,159.9512
3816,2,1494.926003,52,3.895892,225.1457
5729,3,4643.51863,76,52.65622,182.497
8903,2,4853.919295,27,51.59283,204.9634
7840,3,3847.123645,33,40.73055,204.9496
9889,0,6087.145624,82,71.7533,149.9598
1621,2,1331.25339,47,11.30820237,160.01224
9423,1,5746.521769,73,62.08608,242.6573
6307,4,5114.306191,84,62.32241,92.48802
9304,2,6564.863417,79,71.50974,194.9525
8902,0,3419.03694,83,39.83368,137.4684
1096,7,1761.052193,50,16.99923183,157.483594
8057,0,4157.920412,75,44.79567,107.4958
9481,9,6471.718103,39,66.82161,222.6609
2463,6,2373.467756,49,17.84058,140.0013
8289,2,5811.727081,76,68.47117,147.4783
1788,1,1338.247732,40,2.095488213,247.664655
250,2,676.2178659,47,1.583394702,197.494455
9926,0,4362.636888,45,49.07033,214.9525
6191,1,6172.3134,83,67.85251,129.9621
9650,4,6146.786452,46,66.37555,207.6386
192,4,1205.956363,44,2.964559883,152.455519
820,0,1173.669727,34,11.78880203,147.442069
9627,6,5803.991214,37,62.12984,197.5169
5714,2,5962.861013,61,63.05421,172.4404
7195,1,5157.491329,46,54.26701,162.447
5715,0,5151.21569,71,54.78051,132.466
4400,1,1114.676099,52,10.35635,159.9512
9290,3,6074.8746,21,68.07527,179.9476
5388,0,4899.758441,83,54.03025,117.4872
4166,3,1193.722344,26,5.606293,124.9607
4951,1,1157.275128,85,10.17149,214.9525
2687,2,2047.373281,66,22.12945,147.4783
4390,2,1183.751805,31,1.925345,194.9663
5860,1,4246.327693,84,48.44746,192.4404
5981,1,5470.490324,27,57.91581,230.1344
4927,1,1130.542862,33,3.179833,290.1604
6735,0,3957.129835,75,46.95877,137.4392
2607,0,1292.032339,51,6.663036,162.447
7466,4,5549.125491,71,64.15093,137.4392
238,0,1146.199921,72,12.84490034,179.965581
4015,0,608.6804201,36,2.866331,162.4713
9262,3,5547.914544,42,62.20437,159.9349
2977,1,1168.630192,57,11.17999,172.4742
5712,1,4121.77937,88,47.6364,159.9942
9856,0,5815.534427,49,64.8854,104.9643
5473,2,4899.179172,34,51.55857,139.9875
945,1,1486.699299,60,14.63294721,172.44408
8251,0,6099.562776,76,70.4936,204.9496
7681,0,5194.643427,53,58.34647,184.9853
5097,2,5808.356444,62,62.61777,139.9512
6805,2,3367.528814,79,38.6818,159.9805
5803,1,5659.937572,84,66.99754,192.4885
3552,0,1237.609162,62,4.740006,177.4945
9969,2,4719.847905,87,47.32195,194.9663
3360,0,1825.27674,69,15.65432,117.4392
8249,3,6004.729268,60,69.68937,157.4836
2410,4,1790.477112,19,3.978662,257.6513
4507,4,1241.024324,37,5.113589,129.9483
8462,3,6617.854017,20,65.05265,235.1372
3982,1,1531.785841,52,14.14568,182.4676
146,1,724.7803356,74,3.180102025,210.138
6648,0,5471.917998,52,60.29534,220.1323
2294,3,1403.290023,26,6.981941,159.9794
2253,0,906.5332012,71,3.374565,139.9349
3611,3,1512.125761,52,9.349363,222.65
5353,1,5259.491359,38,56.83549,222.6362
1736,1,2158.332479,84,14.10031907,255.119794
7915,2,5026.193308,89,58.06953,182.4608
7659,1,3462.288487,46,38.8517,157.4836
114,0,1431.409396,67,13.12190056,174.961766
8860,0,4303.028243,48,50.55452,124.9935
5649,1,6296.461831,54,71.71986,174.9919
9844,1,5952.694963,84,66.60166,220.1478
498,0,1939.600904,28,16.88097916,94.972827
7822,6,6957.206381,18,71.91339,184.9496
720,0,800.1531959,89,2.904448825,129.962093
7258,2,5408.328182,89,61.82628,204.9496
8843,6,6205.183353,77,69.5048,165.0113
5730,3,4585.713564,28,54.01225,79.97886
3089,4,3080.29312,23,20.74516,267.6427
7226,3,4698.191872,51,52.3021,117.4858
7306,3,4402.52349,41,48.39095,162.4827
6508,1,5862.86904,39,58.65834,232.624
596,2,1614.036609,79,13.70230727,240.114868
9092,1,5594.44205,18,62.83227,137.4684
6095,0,5873.574766,26,66.94572,179.9476
6053,1,4619.488116,24,48.02057,127.4421
5164,1,6558.022236,89,70.59531,200.1185
1647,0,1328.734281,18,9.958831629,214.952509
8167,8,4325.145663,51,46.12924,182.4653
6920,0,4775.621608,57,55.18855,149.9621
2700,4,1214.354546,38,8.436679,129.9763
8203,0,5561.200177,36,57.04063,177.4945
1700,1,1887.699697,62,14.28406007,172.470522
8943,2,5946.265703,69,63.43387,162.447
5404,4,5762.454827,75,68.83942,92.5018
7219,2,5817.135191,63,66.84316,202.4433
7502,2,6001.350967,26,63.52166,129.9483
2942,1,1908.654798,35,13.19046,162.4608
6301,0,5147.770743,71,60.59761,149.9778
86,3,593.8572264,67,4.650578623,114.983787
2308,0,1147.794876,81,2.130946,245.147
2677,0,1289.426725,34,12.14453,159.9512
8216,0,3757.452448,67,44.40526,114.9976
7729,4,5960.671631,64,66.63268,184.9853
2594,1,986.8685971,67,6.24751,175.1331
5884,2,4801.928653,88,57.18854,159.983
1029,1,1333.027522,20,6.339774346,132.466002
136,3,951.886985,70,6.365998533,202.443347
6831,0,5550.629939,50,62.21509,175.1331
7814,0,5181.433033,35,51.74735,184.961
2854,3,1151.054935,65,4.424083,245.1612
4409,1,1086.818163,70,8.671709,152.4884
1200,2,407.5928812,59,1.784103787,159.987503
4717,0,853.7834038,52,5.793869,172.4624
9517,0,5031.554237,54,54.89306,230.1051
6594,1,5378.117418,18,59.28535,182.4653
566,0,669.0040793,38,2.685677496,184.978458
7328,0,5302.002755,42,56.26118,230.1344
5430,1,6182.666346,39,67.39149,197.6288
3927,0,479.3287784,63,4.422442,127.475
6055,3,6225.879093,53,70.04054,192.4404
7589,0,5769.871286,19,58.2249,187.4673
7122,2,4133.654101,79,48.99429,157.4836
6572,3,5256.320982,59,58.29773,149.9845
6535,4,5727.284488,71,56.7448,232.6378
8913,0,6406.743794,26,69.01117,212.6557
8275,8,6783.004249,34,71.15596,139.965
2330,0,837.2390946,74,3.99954,127.4738
3515,1,1078.567268,69,4.444135,139.9349
2187,1,1515.545459,47,7.675218,174.9581
195,1,932.6084359,31,3.226996711,210.12704
7257,4,5849.697782,41,62.5497,240.1149
5666,7,6557.26466,22,65.32463,187.4673
5059,3,5469.381433,64,62.43987,194.9744
802,10,2208.615485,24,14.60526414,262.610632
8848,0,5989.347785,21,64.56029,222.6654
9928,1,3610.16619,22,36.50778,197.4876
2068,0,561.6005724,42,2.402087,172.4624
9082,3,5610.48353,20,61.27781,120.0035
8744,1,6104.448181,42,64.5472,257.6549
644,2,558.9953054,59,4.483251529,159.951231
9374,0,5180.761441,57,55.63584,172.4567
5103,2,5296.643482,30,58.51566,184.967
5460,4,5431.15051,78,57.76017,162.447
1637,1,1262.531104,28,6.955766017,127.460067
120,4,2603.903672,28,22.37815032,147.456419
2981,3,1389.833754,24,2.251237,245.147
5069,3,5935.908059,85,70.38153,104.9629
3074,0,553.9352596,19,1.689999,192.4567
8927,3,5172.200731,60,59.29358,162.5007
3278,1,2436.72717,37,16.7247,202.6362
2135,0,1417.62647,22,7.658218,277.6375
8941,1,6538.750068,30,69.44504,174.9699
4970,0,814.0807452,86,2.348386,175.0062
6195,2,5154.285324,41,56.97688,192.4705
134,2,886.9398744,59,9.482919033,112.455141
7731,1,4089.200279,30,46.98814,147.4783
5324,9,4574.099766,41,47.1075,162.4526
9640,2,6220.114553,80,67.26893,149.9378
6160,1,6017.240403,62,60.78156,222.6281
2559,4,2343.988024,35,22.31932,152.4952
62,0,1416.444695,42,7.960490246,152.455519
1358,2,1516.797047,71,7.819783852,174.988208
6725,2,5568.279974,60,64.64603,140.0049
2467,1,1839.162665,37,11.61284,197.4702
679,0,1751.748167,27,19.50833872,112.455141
6797,4,5574.877634,80,59.6738,117.4686
741,2,1857.957041,34,15.70393958,220.118516
5307,0,5450.915329,27,56.47713,162.4608
7627,0,5396.171943,66,56.01076,154.9755
3641,2,529.8555137,24,3.636783,137.4872
444,1,1518.747945,73,17.06899012,104.992311
8140,1,5917.686828,39,60.77973,200.1185
3258,10,1247.334037,67,8.099865,137.4616
4663,0,1512.108737,80,10.76731,162.4538
1873,4,904.5789623,47,2.384942381,252.62403
6366,0,5195.500799,47,57.18666,207.6094
2596,0,1183.503581,68,10.02603,162.4937
1717,3,1607.735971,45,6.215774391,232.62403
2912,1,1308.7086,89,10.48284,230.1051
2843,3,2794.920011,55,27.0293,220.1185
4027,3,1841.554887,21,14.17125,227.4754
5488,3,5200.564235,79,53.46837,184.9496
8634,1,6127.202373,44,70.9092,139.9568
8037,3,6746.802832,82,69.22859,225.132
9232,1,5397.665839,73,61.52908,184.9939
489,1,883.9008134,28,1.634394387,242.632554
493,4,1972.725118,79,15.56741347,232.622804
690,4,2253.839865,23,23.02862012,114.965789
3821,2,1734.8206,27,9.932123,152.4579
602,4,1084.807286,69,5.822867455,197.628838
1911,3,1072.585587,41,6.775594861,182.467607
1014,0,1422.632058,64,11.42508906,222.636202
6156,1,5909.655057,59,63.99841,172.4885
1993,0,854.52613,36,3.99171522,185.007692
5769,2,5252.083564,67,54.76926,225.1786
3757,3,1025.488105,45,5.095356,114.9509
2366,0,950.7410569,29,1.582585,174.9699
5283,4,6146.743893,58,65.36022,142.4713
4370,4,1097.688317,74,4.030411,159.9476
6883,4,6129.960354,76,69.26448,182.4608
7011,1,6512.543796,80,66.62886,225.1457
1361,0,1467.90459,35,4.089115347,255.119794
8461,1,6125.329205,62,68.45528,240.1149
1526,0,1711.161405,58,12.94334524,149.944668
1327,2,958.2229045,20,5.696461819,169.937833
8507,2,6366.330959,86,68.87713,277.6513
9031,10,5847.97974,44,64.60077,147.4713
1551,2,1177.455135,56,5.836790126,147.456419
7769,2,5829.643329,71,62.03084,245.1457
9908,1,5614.743616,82,64.34378,149.9845
1337,0,1409.882802,86,7.195810535,220.114868
3901,6,1835.292593,69,13.72584,127.4738
3010,4,889.2239784,82,6.548905,149.9845
5041,2,6072.907276,22,64.30623,267.6647
8825,5,6044.025399,26,67.10773,117.4835
2250,1,745.4775132,47,4.674085,182.497
6533,7,6175.687641,76,60.10344,225.1457
5039,2,6845.831296,66,70.79968,212.6228
2346,2,1181.038508,45,8.487326,162.4526
9282,1,5147.808018,68,56.20288,220.1615
5485,6,5921.61952,34,62.5003,124.9607
2784,1,733.0960018,50,3.474901,172.4579
5119,1,6271.67502,72,69.86769,127.4738
7550,4,6159.279047,78,69.97129,192.4705
5555,1,6457.248707,37,71.9076,152.5022
5599,1,5326.92968,45,59.60867,182.4676
7630,2,6335.675334,45,68.526,139.9875
150,2,1316.239744,26,5.562130367,174.974431
2804,4,1376.444987,20,3.469341,200.1185
5874,1,6426.687397,30,64.60644,255.1198
2086,0,1464.752497,25,12.12823,194.9744
3751,0,1918.0889,77,20.7012,169.9447
5612,8,6319.838076,19,66.00869,124.9607
2259,1,1303.045672,78,12.85929,169.9447
4017,0,732.5653824,62,7.235576,159.983
6113,1,6107.121136,82,67.49275,127.4421
6058,1,6109.837555,70,65.18605,164.9715
2424,2,963.6972905,65,3.664542,127.4421
8034,0,5724.812194,43,58.08347,232.624
3856,0,2120.230349,62,21.42092,192.4404
859,4,618.3644109,55,2.284207057,172.455519
8170,1,6014.886274,39,69.61652,167.4564
7591,0,5393.762111,81,61.173,184.9939
8097,4,4464.887759,22,47.16189,172.4624
7320,2,6370.865009,34,71.27541,149.9845
8563,0,4787.709945,61,49.11866,152.4624
4739,7,879.4853583,54,3.407577,130.0064
8594,2,6130.335448,62,67.10152,252.6378
4462,7,1360.486206,62,1.871066,215.1591
5528,0,6114.267462,54,68.85746,137.4698
1364,4,956.9132284,72,2.876901531,275.119794
1779,0,2900.101871,85,23.68987753,202.649979
9221,3,6337.777813,74,70.50786,197.6288
4785,1,1894.547126,25,12.9557,174.9744
6334,1,6731.618169,28,69.69884,200.1185
1818,0,847.1259509,65,3.024806192,137.483594
7799,1,6075.403261,73,64.54829,152.4579
4937,3,1251.456656,57,12.27603,114.9838
2704,2,944.8425929,77,1.717359,152.4579
5285,0,5530.214199,80,65.74132,127.475
175,3,1357.062854,66,12.64742067,162.471255
7481,1,6536.760755,45,67.26256,187.4811
2093,8,978.3026986,19,3.744207,117.4858
8750,1,4002.030513,65,42.04904,147.4564
3491,0,1145.984358,84,11.4264,202.4433
1920,0,1051.069135,86,5.037146238,164.971516
82,5,1907.226083,72,19.45250317,192.456745
816,1,1460.586413,52,4.986528165,245.146969
8601,0,5155.773559,58,59.16197,182.4608
7354,0,4492.115868,29,45.91201,232.6707
4396,0,830.9443469,56,1.15025,164.9715
9181,0,4615.447586,31,52.79539,147.4713
5568,3,5530.817595,50,65.33504,105.011
283,1,1849.484087,49,11.58276897,187.609354
4120,0,1198.110595,56,11.72569,147.4738
7480,0,4834.745442,64,56.08228,159.9349
609,0,1178.437008,51,4.440328327,172.440432
2915,0,2517.584249,20,17.53363,199.9902
1813,0,1780.064534,25,12.70583343,220.161527
1271,2,882.5591385,72,9.94963312,112.455141
5924,4,5084.851456,58,52.89423,139.965
9595,1,5206.882205,46,54.41975,275.1336
2994,1,1075.372195,29,2.847117,159.9794
7109,4,5958.978015,26,59.33894,197.484
8613,1,4539.697433,82,52.25168,159.9349
7356,10,6034.69613,69,69.50693,114.9838
2642,4,2126.056803,63,15.81095,142.5007
6553,1,4904.424094,58,50.02343,174.9882
4508,0,1129.578351,50,10.88666,147.4421
2305,3,842.4625146,52,6.324505,104.9629
6502,0,6232.543979,86,68.55374,154.9919
6260,0,6189.656421,64,69.15975,127.4421
4195,0,2559.878176,41,23.38469,265.147
5562,4,3170.023123,87,38.71974,112.4551
4840,2,941.2227255,87,9.187823,179.9656
4655,8,1292.607065,38,8.512387,179.9476
8147,4,3783.214553,45,43.51853,79.97886
4168,5,783.5447103,78,6.941165,125.0073
3849,0,1504.092246,21,12.674,139.9816
9847,1,6076.740541,29,66.15837,127.4783
8401,1,6111.281156,58,71.7825,147.4783
5253,1,6121.333453,77,67.55257,129.9598
7884,0,4148.090988,86,51.08011,124.9781
5533,1,5924.920176,69,69.78436,137.4392
2414,1,1868.995632,70,15.98627,230.1051
3554,3,1279.335621,41,6.933201,232.6415
4691,2,1671.330908,63,8.675197,190.127
4498,3,837.3072679,63,1.655301,117.4392
2195,2,482.1944216,26,2.201845,167.4564
5045,1,6150.658199,67,69.26833,207.6094
2600,5,1827.076857,75,12.359,159.9794
1518,0,1025.864383,58,6.910330858,229.993134
4764,0,382.4167858,80,3.770144,134.9509
4314,0,443.3624779,65,3.23817,147.4713
3366,2,903.6901827,60,5.810607,152.4798
6065,1,5876.740785,33,61.76772,142.4827
6582,0,5429.739241,51,64.31709,124.9781
2633,0,831.986868,30,6.554584,127.5112
7337,0,5377.598586,52,56.81197,142.4827
5633,8,4243.908817,39,46.30619,137.4872
9168,1,5291.716803,85,55.70433,142.4827
8789,2,4702.945848,51,50.49273,127.4601
2434,1,1338.084542,23,12.0068,157.4836
8277,1,6872.209499,37,71.67868,222.6143
6758,3,5185.302334,19,53.77195,114.9509
6611,3,6100.38844,59,70.91142,179.9476
4520,4,775.6207448,66,3.77596,182.4676
5587,3,6009.463821,45,60.34933,212.6415
3545,2,1105.06706,75,10.78369,159.9512
5965,1,6413.546906,22,66.69393,277.6513
5992,5,3888.542928,41,36.05308,242.6573
8805,4,6093.076557,51,69.12212,179.9476
5531,4,5627.453779,87,58.64675,152.4555
5444,1,5082.031319,25,57.74783,147.4421
517,5,1123.971139,35,7.226076469,184.964681
6110,1,5691.770997,49,67.15389,114.9658
6864,0,5380.823835,18,61.13547,139.9568
7960,1,4646.487467,76,45.75966,200.1323
1415,3,557.4590468,49,3.688657724,159.951231
4664,4,704.9501482,51,2.284566,130.0064
4456,0,1458.027932,18,9.131577,117.4392
2761,3,731.2638925,61,2.210399,217.4725
4855,2,1849.418149,34,15.1631,227.4754
127,0,1531.155367,62,10.05306287,172.48852
3474,1,627.880394,28,6.460792,79.97886
7969,1,5765.465884,57,61.08796,174.9699
4310,2,1705.410653,64,14.69884,137.4698
2438,2,1077.685443,80,5.620998,139.965
3765,0,1705.393068,23,16.69091,169.9378
6876,2,5305.491342,54,58.19535,214.9663
5896,0,5070.792059,34,56.28159,139.9792
5840,1,5562.421296,79,61.82935,139.9875
8842,3,4637.682474,84,55.68741,114.9838
9770,2,6368.533526,51,68.90291,172.4885
1473,3,1257.976073,32,10.44223446,192.48852
4821,0,866.6314272,89,1.116305,184.9634
6915,0,6327.154101,52,70.24155,117.4686
3560,3,1500.00368,27,11.32383,192.4404
3951,0,1265.511252,37,8.770703,187.6422
49,2,897.9716153,84,11.56938439,92.488023
5437,0,5466.37029,47,65.44764,114.9838
9897,1,5602.847861,28,67.17715,79.97886
887,2,1321.204826,57,9.195415365,252.62403
2616,1,3119.385384,41,29.95876,255.1417
516,0,724.6774743,75,1.557206083,242.628057
3168,2,2796.815399,40,22.60375,187.4673
2949,1,1414.219141,56,15.38202,147.4783
1424,1,1567.544174,82,16.96762986,149.977753
139,0,1805.011298,26,11.71637124,174.976769
1924,5,1325.529732,28,10.4843853,159.965008
2378,2,812.2973605,47,2.992589,104.9643
3197,0,1758.68213,61,11.93299,182.4433
5131,0,6638.783919,29,67.94243,212.6415
112,0,377.0810282,63,3.174571918,159.951231
4559,1,2673.10157,24,21.07565,162.4608
4595,1,914.6362933,55,6.905799,182.4608
7997,4,6836.227251,49,68.67656,212.6228
3250,1,1062.121627,85,5.929212,222.65
4690,4,857.5127538,35,6.264945,134.9509
8115,1,5333.247037,73,57.16367,265.1283
7767,3,5561.852852,51,54.55234,212.6415
4546,3,2303.354723,32,17.95045,162.4538
7084,1,5339.932352,86,63.43629,159.9875
3277,4,680.0803141,50,2.049307,162.4982
7542,5,4608.31316,30,49.61348,149.9621
6593,0,6100.606692,85,71.60143,182.4676
4068,1,2006.605241,40,13.14021,187.6094
4408,3,869.9774936,18,5.436971,179.9476
8644,2,4054.139668,62,41.88419,242.6326
8588,0,6555.679518,23,70.90919,252.6378
7384,2,6490.921609,44,71.11595,129.9778
3222,0,2099.171991,30,13.31462,232.624
8210,0,5144.475146,30,57.692,152.4798
451,0,573.9920618,62,3.470685398,179.979358
3731,4,2049.799984,60,19.91179,162.4713
8953,8,4165.771029,87,46.41634,114.9658
4986,0,981.9916887,20,8.599092,127.5067
3663,1,1419.94259,84,9.321719,162.4833
2763,4,1732.048832,87,13.09427,147.4564
658,0,1967.957184,21,11.24483017,200.132293
7678,1,5640.266565,38,64.88531,182.447
7676,2,6382.61699,35,71.81426,162.5119
4620,1,1162.432794,86,9.517342,194.9882
999,0,816.9532955,48,1.819217843,265.146969
389,1,1580.43019,84,16.26037537,152.488401
3407,0,1007.348141,31,7.756546,147.4713
1476,0,2053.027319,20,16.37167434,190.173699
2240,2,782.6217803,76,4.905018,192.4404
2386,1,293.0174607,44,2.096411,114.9728
9139,2,6061.845625,58,68.10981,174.9755
992,1,1588.313232,56,11.76491612,190.173699
4997,7,1318.798135,23,8.330395,149.9915
3922,0,979.002185,53,8.931572,114.9976
2972,3,1207.830056,40,10.29318,137.5165
3386,0,1694.511052,80,10.90461,209.9931
7885,3,5181.030493,46,53.79471,142.5007
8812,1,5544.621469,29,60.99965,217.4725
4769,0,824.4079658,22,6.033703,95.01949
1293,1,919.2881691,36,4.269258862,174.975543
1824,3,1048.919831,44,3.999140345,129.948316
2873,7,1063.884067,62,6.895966,127.4887
4173,1,1061.819409,22,10.31681,114.9838
2535,4,587.7258611,73,3.680185,137.4392
9132,3,6259.78278,32,68.09161,252.624
1907,1,505.6979276,30,1.512791057,127.458638
42,4,1125.581944,41,3.924254455,255.141716
9491,3,4730.05387,34,42.74753,212.6228
368,2,1460.513443,63,13.59137366,162.471255
1151,0,1093.345316,32,9.716052195,95.019486
7752,1,5933.787702,66,64.57182,235.1591
6358,0,6410.828016,53,69.32269,152.4742
5912,4,4642.627892,31,40.13259,267.6427
6507,0,4889.524005,83,51.43223,290.1604
7525,0,3879.472538,67,42.01051,194.9992
4160,4,537.4400071,88,2.735806,182.4538
4287,0,1331.662313,35,9.688409,182.49
7775,1,3621.670599,87,41.93,117.4858
6714,1,6068.879961,21,60.19517,235.1372
174,2,939.7181324,44,7.34059599,147.473844
1903,3,617.4480514,27,3.56722345,95.005709
1099,2,2172.681118,43,13.76430574,210.105118
8114,1,4529.292662,46,53.79108,112.4551
3408,0,1535.243963,32,14.17544,149.9776
1538,3,1162.715411,86,8.447638937,197.48762
2292,0,499.7241703,47,3.197618,160.0013
9300,8,6705.630348,42,69.00321,277.6513
1363,0,976.9718156,43,4.55454522,117.487242
7188,1,5046.115879,70,58.13955,162.4689
6627,1,4565.61325,64,51.54386,192.4404
5260,0,5717.290302,19,57.63594,174.9581
6815,4,6480.947018,19,70.60744,184.9853
9461,2,4969.876754,74,51.83082,245.175
680,1,954.4058631,76,7.320050181,92.455141
9315,0,6081.603462,72,67.01405,149.9378
9298,0,4761.06852,82,47.77384,200.1323
3664,1,893.9429985,24,4.561449,182.497
1661,0,1632.365102,39,12.23362353,230.105118
508,1,736.9303356,22,1.534192133,182.490006
166,1,847.110799,73,8.4944392,149.948316
5497,1,5003.406744,20,49.30275,174.9699
8299,4,5347.491386,19,57.527,92.45514
1006,2,888.7604416,78,5.688867768,207.609354
9739,1,4333.830722,77,41.98389,200.1323
1914,0,911.3769495,58,2.811977672,245.145743
3494,3,2078.823247,51,16.49093,127.4783
9633,3,6814.250407,39,71.62561,182.4433
9750,2,5774.248908,32,68.08277,127.482
6444,7,5861.769044,57,55.67304,245.1283
4990,0,1678.565511,31,15.59169,162.4937
2536,0,1559.752741,42,16.82081,147.4421
1104,5,1764.939141,43,15.40849216,214.952509
